O02950	      3106
O02951	      3127
O02952	      3109
O02962	      3106
O02959	      3105
O02968	      3105
O02965	      3106
O02970	      3106
O09113	     23440
O14489	      9229
O14490	      9229
P78335	      9229
O14492	     10603
O14493	      1364
O14494	      8611
O60457	      8611
O60463	      8611
O14495	      8613
Q96GW0	      8613
Q99782	      8613
O14496	      6564
O14497	      8289
Q53FK9	      8289
Q5T0W1	      8289
Q5T0W2	      8289
Q5T0W3	      8289
Q8NFD6	      8289
Q96T89	      8289
Q9BY33	      8289
Q9HBJ5	      8289
Q9UPZ1	      8289
O14498	      3671
O14499	      4277
O14500	      4277
O14501	      4277
O14503	      8553
Q96TD3	      8553
O14504	      2523
O14508	      8835
O14542	      8835
O95102	      8835
Q9UKS5	      8835
O14511	      9542
O14512	     30837
O14514	       575
O14519	      8099
O14520	       364
Q5T5L9	       364
Q8NHM3	       364
O14521	      6392
Q6IRW2	      6392
O14522	     11122
O43655	     11122
O75664	     11122
Q5W0X9	     11122
Q5W0Y1	     11122
Q9BR24	     11122
Q9BR28	     11122
Q9H0Y8	     11122
Q9NTL1	     11122
Q9NU72	     11122
Q9UBD2	     11122
Q9UJL7	     11122
O14523	      9854
Q86UT7	      9854
Q8N522	      9854
Q8TBN4	      9854
Q96G10	      9854
O14525	       460
O60799	       460
Q5W0V7	       460
Q5W0V8	       460
O14526	     23149
O14529	     23316
O14530	     10190
Q53RV8	     10190
Q6NSF5	     10190
Q9BRU6	     10190
O00240	     10570
O14531	     10570
Q5T0Q7	     10570
O14509	      9021
O14543	      9021
O14544	      9306
O14545	     10906
O14548	      9167
Q9P118	      9167
O14549	      9358
O14553	    284439
O14556	     26330
O60823	     26330
Q6JTT9	     26330
Q9HCU6	     26330
O14551	    126393
O14558	    126393
Q6NVI3	    126393
Q96MG9	    126393
O14552	    115703
O14559	    115703
O14560	    115703
Q6ZSP6	    115703
Q96CP3	    115703
Q9NT23	    115703
O14561	      4706
Q9UNV1	      4706
O14563	    124454
O14567	     85413
O14569	     11068
O14572	     10129
O14574	     64921
O14576	      1780
Q9Y2X1	      1780
O14578	     11113
Q6XUH8	     11113
Q86UQ9	     11113
Q9UPZ7	     11113
O14579	     11316
O76097	     11316
O14581	     26333
Q96R98	     26333
O14582	      6399
O14582	     10597
Q9HD16	      6399
Q9HD16	     10597
O14593	      8625
O95839	      8625
O14594	      1463
Q9UPK6	      1463
O14595	     10106
Q6NZY3	     10106
Q9UEX1	     10106
O14596	      2350
O14597	      2348
O14598	      9084
O14598	    353513
O14599	      9083
O14602	      9086
Q9BS77	      9086
O14603	      9081
O14603	    442862
O14604	      9087
O14605	     50858
O14606	     60439
O14607	      7404
O14608	      7404
O14609	      9082
O14610	      2793
O14612	     29907
O14613	     10435
Q9UNS0	     10435
O00202	      8943
O14617	      8943
O75262	      8943
Q59HF5	      8943
Q96G11	      8943
Q9H3C6	      8943
O14618	      9973
O14625	      6373
Q92840	      6373
O14626	     29909
O14627	      1046
Q5JS20	      1046
O14628	      7748
O14633	     26239
O14634	    553168
O14635	    388699
O14637	      3909
O14638	      5169
O14639	      3983
Q15039	      3983
Q68CQ9	      3983
Q9BUP1	      3983
O14640	      1855
O14641	      1856
O14643	      2689
O14644	      2689
O14645	      7802
Q5TGH0	      7802
Q7L0I5	      7802
O14646	      1105
O14647	      1106
O14649	      3777
O14650	      4584
O14651	      4584
O14653	      9570
Q96DA5	      9570
Q9BZZ4	      9570
O14654	      8471
O14656	      1861
Q53Y64	      1861
O14657	     27348
O14659	      2618
O14660	      2618
O14661	      8675
O14662	      8675
O14663	      8675
O60517	      8675
Q5W084	      8675
Q5W086	      8675
Q5W087	      8675
Q5XKI6	      8675
Q9H0Z0	      8675
Q9H1T7	      8675
Q9H1T8	      8675
Q9UIX5	      8675
O14668	      5638
O14669	      5639
O14670	     10299
O14672	       102
Q10742	       102
Q92650	       102
O14678	      5826
O14680	      5625
O14681	      9538
O14682	      8507
O75464	      8507
Q9UPG9	      8507
O14683	      9537
O14684	      9536
O14900	      9536
O14686	      8085
O14687	      8085
O14694	      1234
O14709	     10168
O14710	      9238
O14712	      9236
O14713	      9270
O14714	      9270
O14715	     84220
O14715	      5904
Q5CZA8	     84220
Q5CZA8	      5904
O14717	      1787
O43669	      1787
O14718	     10692
Q7RTS4	     10692
O14721	      4957
O14724	      6710
O14725	      6710
O14726	      6710
O14727	       317
O43297	       317
Q7Z438	       317
Q9BXZ6	       317
Q9UBZ5	       317
Q9UGN8	       317
Q9UGN9	       317
Q9UGP0	       317
Q9UJ58	       317
Q9UJ59	       317
Q9UJ60	       317
Q9UJ61	       317
Q9UJ62	       317
Q9UJ63	       317
Q9UJ64	       317
Q9UJ65	       317
Q9UJ66	       317
Q9UJ67	       317
Q9UNC9	       317
O14729	      4629
O14730	      8780
Q8IXN9	      8780
O14732	      3613
Q9UJT3	      3613
O14648	      5609
O14733	      5609
O14816	      5609
O60452	      5609
O60453	      5609
O14734	     10005
O15261	     10005
O14735	     10423
Q6FGU1	     10423
Q6ZN70	     10423
O14737	      9141
Q53YC9	      9141
Q6IB70	      9141
O14741	      1770
O14744	     10419
Q6IBR1	     10419
Q9UKH1	     10419
O14745	      9368
O43552	      9368
Q86WQ5	      9368
O14746	      7015
O14783	      7015
Q2XS35	      7015
Q8N6C3	      7015
O14753	      5017
Q6PCB1	      5017
O14756	      8630
O14757	      1111
O14760	    140453
O14761	    140453
O14762	    140453
O14720	      8795
O14763	      8795
O15508	      8795
O15517	      8795
O15531	      8795
Q9BVE0	      8795
O14764	      2563
Q8N4N9	      2563
O14767	     23285
O14770	      4212
Q96KI4	      4212
Q96KI5	      4212
Q9NRS1	      4212
Q9NRS2	      4212
Q9NRS3	      4212
O14771	      7760
Q96IS1	      7760
O14772	      8790
Q8N5J7	      8790
O14773	      1200
Q53HT1	      1200
Q5JAK6	      1200
Q6UX56	      1200
Q96C37	      1200
O14775	     10681
Q9HAU9	     10681
O14776	     10915
O14777	     10403
Q6PJX2	     10403
O14781	     11191
O14782	      3797
O43544	      3797
O14784	       862
O14786	      8829
O60461	      8829
Q96IH5	      8829
O14655	     30000
O14787	     30000
O14723	      8600
O14788	      8600
Q96Q17	      8600
Q9P2Q3	      8600
O14790	     26959
O14791	      8542
O60804	      8542
Q5R3P7	      8542
Q5R3P8	      8542
Q96AB8	      8542
Q96PM4	      8542
Q9BQ03	      8542
O14792	      9957
Q6PEY8	      9957
O14793	      2660
Q6B0H2	      2660
O14794	      4629
O14795	     10497
O14796	    117157
Q5T0L1	    117157
Q8NI18	    117157
Q969K9	    117157
O14755	      8794
O14798	      8794
Q6UXM5	      8794
O14802	     11128
Q8TCW5	     11128
O14804	      9038
Q4VBL1	      9038
Q5VUQ3	      9038
Q6NTA8	      9038
O14807	     22808
Q86WX8	     22808
O14810	     10815
O14813	       401
Q8IVZ2	       401
O14814	       864
O14815	     10753
Q9NS74	     10753
O14817	      7106
O14818	      5688
Q9BR53	      5688
Q9H4K5	      5688
Q9UEU8	      5688
O14827	      5924
O14828	     10067
O15128	     10067
Q96FR8	     10067
Q9BPY0	     10067
O14829	      5475
O15253	      5475
Q9NU21	      5475
Q9UJH0	      5475
O14830	      5470
O14831	      5470
O14832	      5264
O14833	     10249
O14835	     10907
O14836	     23495
Q7Z6F5	     23495
O14841	     26873
Q75W65	     26873
Q9Y4Q0	     26873
O14842	      2864
Q4VBL4	      2864
O14843	      2865
O14844	     27300
O14846	    199692
O14848	    125919
O14858	     51710
O14859	      7769
O14861	      7571
O14862	      9447
O14863	      7782
O14867	       571
O43285	       571
O14874	     10295
Q96IN5	     10295
O14879	      3437
Q99634	      3437
Q9BSK7	      3437
O14880	      4259
Q6ICN4	      4259
O14881	      7551
O14883	      7768
O14884	      7551
O14885	     57336
O14887	     10780
O14888	     10780
O14889	     90338
O14891	      7553
O14893	      8487
Q9H4F5	      8487
Q9NS77	      8487
Q9NS78	      8487
Q9NS79	      8487
O14894	      9032
Q6IB79	      9032
O14896	      3664
O14898	      9310
O14899	      9310
O14901	      8462
O14904	      7483
Q5VWU0	      7483
Q96S50	      7483
O14905	      7484
Q6UXT4	      7484
Q96Q09	      7484
O14907	     30851
Q7LCQ4	     30851
O14908	     10755
Q9BTC9	     10755
O14909	      1742
O14910	      8825
Q6LES3	      8825
Q7LDS4	      8825
O14917	     27253
O14920	      3551
O75327	      3551
O14921	      6003
Q6PGR2	      6003
Q8TD63	      6003
Q9BX45	      6003
O14922	      6002
O14923	      6002
O14924	      6002
O43510	      6002
O75338	      6002
O14925	     10431
O14926	     25794
O14929	      8520
Q49A44	      8520
Q53QF0	      8520
Q53SU4	      8520
O14930	    259197
O14931	    259197
O14932	    259197
O95667	    259197
O95668	    259197
O95669	    259197
Q5ST89	    259197
Q5ST90	    259197
Q5ST91	    259197
Q5ST92	    259197
Q5STA3	    259197
O14933	      9246
Q9UEZ0	      9246
O14936	      8573
O43215	      8573
Q9NYB3	      8573
O00115	      1777
O43910	      1777
O00116	      8540
Q2TU35	      8540
O00124	      7993
Q7Z6F2	      7993
O00139	      3796
Q8N5Q7	      3796
O00141	      6446
Q5TCN3	      6446
Q9UN56	      6446
O00142	      7084
O15238	      7084
O00144	      8326
O00145	      3635
O00146	      1877
O00148	     10212
Q9BVP6	     10212
Q9H5W0	     10212
O00149	      8726
O00151	      9124
Q5VZH5	      9124
Q9BPZ9	      9124
O00152	     58504
O00154	     11332
O43703	     11332
Q5JYL4	     11332
Q9UJM9	     11332
Q9Y539	     11332
Q9Y540	     11332
O00155	      2848
O00157	      3127
O00159	      4641
O00160	      4542
Q8WWN7	      4542
O00161	      8773
O00162	      8773
Q13602	      8773
Q6IAE3	      8773
O00164	      7343
O00165	     10456
Q96AU4	     10456
Q9BS80	     10456
O00167	      2139
Q5JSW8	      2139
Q96CV6	      2139
Q96H97	      2139
Q99503	      2139
Q99812	      2139
Q9BWF6	      2139
Q9H4S3	      2139
Q9H4S9	      2139
Q9NPZ4	      2139
Q9UIX7	      2139
O00168	      5348
O00170	      9049
Q99606	      9049
O00172	      6372
O00175	      6369
O00177	      3383
O00178	      9567
Q6IC67	      9567
O00179	      5959
O00180	      3775
Q13307	      3775
O00182	      3965
O14532	      3965
O75028	      3965
Q9NQ58	      3965
O00184	      6813
O00186	      6814
Q86YJ3	      6814
Q9UPD7	      6814
O00187	     10747
O75754	     10747
Q5TEQ5	     10747
Q5TER0	     10747
Q96QG4	     10747
Q9BZH0	     10747
Q9H498	     10747
Q9H499	     10747
Q9UBP3	     10747
Q9ULC7	     10747
Q9UMV3	     10747
Q9Y270	     10747
O00189	      9179
Q9UHK9	      9179
O00192	       421
O00193	     10944
O00194	      5874
Q9BZB6	      5874
O00197	     10076
O00198	      8739
O00203	      8546
O00580	      8546
Q7Z393	      8546
Q9HD66	      8546
O00204	      6820
O00205	      6820
O75814	      6820
O00206	      7099
Q9UK78	      7099
Q9UM57	      7099
O00212	     29984
O00213	       322
Q96A93	       322
O00214	      3964
O15215	      3964
Q96B92	      3964
Q9H584	      3964
Q9H585	      3964
Q9UEZ6	      3964
Q9UP32	      3964
Q9UP33	      3964
Q9UP34	      3964
O00217	      4728
O00219	      3038
Q9NYP0	      3038
O00220	      8797
Q96E62	      8797
O00221	      4794
O00222	      2918
O15493	      2918
O95945	      2918
O95946	      2918
Q3MIV9	      2918
Q52M02	      2918
Q6J165	      2918
O00228	    441531
O00230	      1325
Q6UX11	      1325
O00231	      5717
O00495	      5717
O00232	      5718
Q53HA2	      5718
Q6P053	      5718
O00233	      5715
Q9BQ42	      5715
O00237	      7844
Q8IVB9	      7844
O00238	       658
P78366	       658
O00241	     10326
Q5TFR0	     10326
Q8TB12	     10326
Q9H1U5	     10326
Q9Y4V0	     10326
O00243	      4583
O00244	       475
Q56AP3	       475
O00245	      2135
O00253	       181
O15459	       181
Q2TBD9	       181
O00254	      2151
O00255	      4221
O00632	      4221
Q9BUK2	      4221
O00257	      8535
Q96C04	      8535
O00258	      7485
O60740	      7485
O00259	      3115
O00264	     10857
Q9UGJ9	     10857
O00267	      6829
O43279	      6829
Q59G52	      6829
Q99639	      6829
O00268	      6874
Q5TBP6	      6874
Q99721	      6874
Q9BR40	      6874
Q9BX42	      6874
O00270	      2853
Q9NQ20	      2853
O00273	      1676
Q96I97	      1676
Q9Y6C6	      1676
O00281	    201254
O00282	    201254
O00283	      3127
O00287	      5994
O00291	      3092
O00328	      3092
Q8TDL4	      3092
O00292	      7044
O75611	      7044
Q8NBQ9	      7044
O00294	      7287
O43536	      7287
O00295	      7288
O00298	      2272
O00299	      1192
Q15089	      1192
O00300	      4982
O60236	      4982
Q53FX6	      4982
Q9UHP4	      4982
O00302	     10523
O00303	      8665
Q8N978	      8665
O00305	       785
O60515	       785
Q96L40	       785
O00308	     11060
Q96CZ2	     11060
Q9BWN6	     11060
O00311	      8317
O00558	      8317
O00321	      2116
Q9UEA0	      2116
O00322	     11045
O00323	     57146
O00325	      5733
O00313	       406
O00314	       406
O00315	       406
O00316	       406
O00317	       406
O00327	       406
Q99631	       406
Q99649	       406
O00329	      5293
O15445	      5293
O00330	      8050
O60221	      8050
Q96FV8	      8050
Q99783	      8050
O00334	      5293
O00335	      9154
O00336	      9154
O00337	      9154
Q9UEZ9	      9154
O00338	      6819
O00339	      4147
Q6UWA5	      4147
Q7Z5X1	      4147
Q8NDE6	      4147
Q96FT5	      4147
Q9NSZ1	      4147
O00341	      6512
O00358	      2304
O75765	      2304
O00380	      3809
O00381	      3802
O00382	      3809
O00382	      3804
O00391	      5768
Q59G29	      5768
Q5T2X0	      5768
Q8TDL6	      5768
Q8WVP4	      5768
O00398	     27334
Q4VBN7	     27334
Q86V16	     27334
O00399	     10671
O00400	      9197
O00401	      8976
O00401	    142685
Q7Z746	      8976
Q7Z746	    142685
O00408	      5138
O00409	      1112
Q96II7	      1112
Q9UIE7	      1112
O00410	      3843
O15257	      3843
O00411	      5442
O60370	      5442
O00418	     29904
O00420	     58510
O00421	      9034
O75307	      9034
Q4VBB0	      9034
Q6IPX0	      9034
Q96KP5	      9034
Q9UPG0	      9034
O00422	     10284
Q6IAW9	     10284
Q8N606	     10284
Q9UF14	     10284
O00423	      2009
O00425	     10643
O00428	      2887
O00429	     10059
O14541	     10059
O60709	     10059
Q7L6B3	     10059
Q8TBT7	     10059
Q9BWM1	     10059
Q9Y5J2	     10059
O00430	      3123
O00432	     79659
O00433	     56171
O00434	      8679
O00435	      3107
O00436	     25981
O00437	     55567
O00438	      1769
O00439	     23403
O00442	      8634
Q96E99	      8634
O00443	      5286
O00444	     10733
Q8IYF0	     10733
Q96Q95	     10733
O00445	      6861
Q86X72	      6861
O00451	      2675
O15316	      2675
O15328	      2675
Q7Z5C2	      2675
O00452	      7940
O00453	      7940
O00454	      7940
Q13669	      7940
Q9UJR5	      7940
Q9UJR6	      7940
Q9UJR7	      7940
Q9UJR8	      7940
Q9UJS1	      7940
O00455	    126208
O00458	      3475
O75234	      3475
Q5U013	      3475
Q9BVE4	      3475
O00459	      5296
Q9UPH9	      5296
O00461	     27333
O00462	      4126
Q96BC3	      4126
Q9NYX9	      4126
O00463	      7188
O00468	    375790
Q5SVA2	    375790
Q60FE1	    375790
Q7KYS8	    375790
Q8N4J5	    375790
Q96IC1	    375790
Q9BTD4	    375790
O00469	      5352
Q8N170	      5352
O00470	      4211
O00471	     10640
O00472	     22936
O00476	     10786
O00478	     10384
O00479	     10473
Q53XL9	     10473
O00481	     11119
Q99420	     11119
Q9HCY1	     11119
O00482	      2494
O95642	      2494
O00483	      4697
Q6FHN5	      4697
O00485	      3665
O00486	      3665
O00176	     10213
O00487	     10213
O00488	     51042
O00497	      4292
O00297	       274
O00499	       274
O00545	       274
O43867	       274
O60552	       274
O60553	       274
O60554	       274
O60555	       274
O75514	       274
O75515	       274
O75516	       274
O75517	       274
O75518	       274
Q92944	       274
Q99688	       274
O00501	      7122
Q53XW2	      7122
Q8WUW3	      7122
O00504	      1596
O00191	      3839
O00505	      3839
O43195	      3839
Q96AA7	      3839
O00506	     10494
Q15522	     10494
Q5BJF1	     10494
O00507	      8287
O14601	      8287
O00508	      8425
O00512	       607
O00514	      6591
O00515	      3898
O95614	      3898
O00519	      2166
Q5TDF8	      2166
O00520	      8532
O00522	       889
O43894	       889
Q506L6	       889
Q6U276	       889
Q75N19	       889
Q9H180	       889
Q9H264	       889
Q9HAX5	       889
O00457	      7379
O00526	      7379
O00527	      2247
O00533	     10752
Q2M3G2	     10752
Q59FY0	     10752
O00534	      4013
Q6UN19	      4013
Q6UN20	      4013
Q9BVF8	      4013
O00541	     23481
Q6IC29	     23481
O00547	      3805
O00548	     28514
Q9NU41	     28514
Q9UJV2	     28514
O00550	      3784
O15143	     10095
Q9BU00	     10095
O15144	     10109
Q92801	     10109
Q9P1D4	     10109
O00554	     10094
O15145	     10094
O15146	      4593
O15150	      8827
O15151	      4194
Q6GS18	      4194
Q8IV83	      4194
O15155	     10282
O15156	     51043
Q68DR2	     51043
Q96EP2	     51043
O15160	      9533
O75395	      9533
O15162	      5359
O15163	      3559
O15164	      8805
O95854	      8805
O15165	       753
O15166	       753
O15167	       753
O15168	       753
Q6NXP3	       753
O15169	      8312
Q4TT26	      8312
Q4TT27	      8312
Q86YA7	      8312
Q8WVW6	      8312
Q96S28	      8312
O15172	      8781
O15173	     10424
Q569H1	     10424
O15178	      6862
O15182	      1070
Q9BS23	      1070
O15183	      8545
O15187	      7073
O15194	     10217
Q70KI4	     10217
Q7Z5Q2	     10217
O15195	     50853
Q9BT80	     50853
Q9BWH7	     50853
O15197	      2051
O14989	      4093
O15198	      4093
O15199	     57717
O15201	     56110
O15202	     54661
O15203	     56099
O15204	     27299
O15205	     10537
Q5SUK2	     10537
Q96EC7	     10537
O15206	      8632
O15209	      9278
Q5STL0	      9278
Q5STR7	      9278
Q8WV82	      9278
O15211	      5863
Q9Y3F3	      5863
O15212	     10471
O15213	      9277
Q5STK5	      9277
O15217	      2941
Q5T7Q8	      2941
Q9BX18	      2941
Q9H414	      2941
O15218	     11318
O15222	      3225
O15225	      8552
O15226	     55922
Q9UJ91	     55922
O15227	     54742
O15228	      8443
O15229	      8564
Q5SY07	      8564
Q5SY08	      8564
Q5SY09	      8564
O15230	      3911
Q8WZA7	      3911
Q9H1P1	      3911
O00345	      7739
O15231	      7739
Q9NSD2	      7739
O15232	      4148
O15234	     22794
O15235	      6183
O15239	      4694
O15240	      7425
O15243	     54741
O15244	      6582
O15245	      6580
O15174	      1193
O15247	      1193
Q5JT80	      1193
Q8TCE3	      1193
O15254	      8310
O15255	      8933
O15256	      5763
O15258	     11079
O95322	     11079
O14837	      4867
O15259	      4867
O15260	      6836
O60923	      6836
Q9UNZ0	      6836
Q9UNZ1	      6836
O15262	     10336
O15263	      1673
Q52LC0	      1673
O14739	      5603
O15124	      5603
O15264	      5603
Q9UNU0	      5603
O15265	      6314
O75328	      6314
O75329	      6314
Q9Y6P8	      6314
O00412	      6473
O00413	      6473
O15266	      6473
O15267	      6473
O15268	      8631
O15269	     10558
O15270	      9517
Q16685	      9517
O15273	      8557
Q96L27	      8557
O15277	      4327
O15280	    115584
O15281	      3572
O15287	      2189
O15289	       231
O15291	      6542
O15292	      6542
O15293	      8567
O15294	      8473
Q7Z3K0	      8473
Q8WWM8	      8473
Q96CC1	      8473
Q9UG57	      8473
O15296	       247
Q8IYQ2	       247
Q8TEV3	       247
Q8TEV4	       247
Q8TEV5	       247
Q8TEV6	       247
Q9UKM4	       247
O15297	      8493
O15302	      6731
O15303	      2916
O15305	      5373
O15307	      5153
O15309	      2087
O15310	     64006
O15311	     64006
O15313	     64006
O15314	      2087
O15315	      5890
O60914	      5890
O75210	      5890
Q3Y4F8	      5890
Q86SY3	      5890
Q86SY4	      5890
Q86TR0	      5890
Q86U92	      5890
Q86U93	      5890
Q86U94	      5890
Q8N6H4	      5890
Q9UPL5	      5890
O15318	     10622
O00169	      4253
O15320	      4253
Q6P2R8	      4253
Q8IX92	      4253
Q8IX93	      4253
O15321	     10548
Q96FI8	     10548
O15327	      8821
Q6IN59	      8821
Q6PJB4	      8821
O15329	      4588
O15335	      1101
Q96RJ5	      1101
O15342	      8992
O15344	      4281
O75361	      4281
Q9BZX5	      4281
O15347	      3149
O95556	      3149
Q6NS40	      3149
O15350	      7161
O15351	      7161
Q5TBV5	      7161
Q5TBV6	      7161
Q8NHW9	      7161
Q8TDY5	      7161
Q8TDY6	      7161
Q9NTK8	      7161
O15352	      8456
O15353	      8456
O00348	      2861
O14768	      2861
O15354	      2861
Q8TD39	      2861
O15355	      5496
O15357	      3636
O15360	      2175
O75266	      2175
Q6PL10	      2175
Q92497	      2175
Q96H18	      2175
Q9UEA5	      2175
Q9UEL8	      2175
Q9UEL9	      2175
Q9UPK3	      2175
Q9Y6M2	      2175
O15370	      6666
Q9NUD4	      6666
O15371	      8664
Q5M9Q6	      8664
O15372	      8667
O15374	      9122
O15375	      9121
O15376	       392
O15379	      8841
O43268	      8841
Q9UEI5	      8841
Q9UEV0	      8841
O15381	      4931
Q96EM7	      4931
O00269	       587
O15382	       587
Q96KG1	       587
Q9BUU6	       587
O15384	      3421
O15385	      3421
O15389	      8778
O15391	    404281
O15392	       332
Q2I3N8	       332
Q4VGX0	       332
Q53F61	       332
Q5MGC6	       332
Q6FHL2	       332
Q75SP2	       332
Q9P2W8	       332
O15393	      7113
Q9BXX1	      7113
O15394	      4685
O15395	      6580
O15397	     10526
O15398	      2905
O15399	      2906
O15400	      8417
Q5SZW2	      8417
Q96ES9	      8417
O15403	      9120
O15404	     22976
O15405	     27324
O15409	     93986
Q6ZND1	     93986
Q75MJ3	     93986
Q8IZE0	     93986
Q8N0W2	     93986
Q8N6B7	     93986
Q8N6B8	     93986
Q8NFQ1	     93986
Q8NFQ2	     93986
Q8NFQ3	     93986
Q8NFQ4	     93986
Q8TD74	     93986
O15412	     10695
O15414	     11189
O15415	     55534
O15417	     27320
O15418	     27318
O15419	     11189
O15420	    171017
O15421	      9612
O15427	      9123
O15428	      5301
O15431	      1317
O15432	      1318
O15433	      8701
O15434	      1765
O15435	     25981
O15436	      8679
O15437	     55567
O15438	      8714
O60265	      8714
O60922	      8714
O75621	      8714
O95078	      8714
O95289	      8714
O95290	      8714
Q9UN52	      8714
O15439	     10257
Q9Y6J2	     10257
O14517	     10057
O15440	     10057
Q9UN85	     10057
Q9UNP5	     10057
Q9UQC3	     10057
O15442	       758
Q8N361	       758
O15444	      6370
Q96KJ7	      6370
O15446	     10849
Q32N11	     10849
Q7Z5U2	     10849
Q9UPF6	     10849
O15451	     27043
O15453	     10230
O15455	      7098
O15457	      4438
Q8NEB3	      4438
Q9UNP8	      4438
O15460	      8974
Q8WWN0	      8974
O15463	      9411
O15466	     29906
O15467	      6360
O15479	      4113
O75860	      4113
O15480	      4114
O75861	      4114
O15481	      4115
Q6FHH4	      4115
Q8IZ00	      4115
O15482	      1527
O00263	       726
O15484	       726
O15485	      8908
O15486	      8908
O15487	      8908
O15488	      8908
O15489	      8908
O15490	      8908
O15492	      6004
Q99701	      6004
O15496	      8399
Q6NT23	      8399
O15498	     10652
O15499	      2928
O15501	     27250
O15503	      3638
Q9BUV5	      3638
O15504	     11097
Q49AE7	     11097
Q9BS49	     11097
O15506	      3105
O15511	     10092
O15512	        28
O15513	      7168
O15514	      5433
Q52LT4	      5433
O14516	      9575
O15516	      9575
Q9UIT8	      9575
O14673	      8837
O14674	      8837
O14675	      8837
O15137	      8837
O15138	      8837
O15356	      8837
O15510	      8837
O15519	      8837
O43618	      8837
O43619	      8837
O43620	      8837
O60458	      8837
O60459	      8837
Q96TE4	      8837
Q9UEW1	      8837
O15520	      2255
Q6FHT6	      2255
Q96P59	      2255
O15522	     26257
O15523	      8653
Q8IYV7	      8653
O15097	      8651
O15524	      8651
Q9NSA7	      8651
O15525	      4097
O00390	      4968
O00670	      4968
O00705	      4968
O14876	      4968
O15527	      4968
O95488	      4968
P78554	      4968
Q9UIK0	      4968
Q9UIK1	      4968
Q9UIK2	      4968
Q9UL34	      4968
Q9Y2C0	      4968
Q9Y2C1	      4968
Q9Y6C3	      4968
Q9Y6C4	      4968
O15528	      1594
O15529	      2866
O15530	      5170
O15210	      6892
O15272	      6892
O15533	      6892
Q5STJ8	      6892
Q5STK6	      6892
Q5STQ5	      6892
Q5STQ6	      6892
Q66K65	      6892
O43164	      9867
O43166	     26037
O95321	     26037
Q9UDU4	     26037
Q9UNU4	     26037
O43167	      9841
Q5TED5	      9841
Q8N455	      9841
O43169	     80777
Q96CC3	     80777
Q9BT35	     80777
O43172	      9128
O43445	      9128
O43864	      9128
Q96DG2	      9128
Q96IK4	      9128
O43173	     51046
Q9NS41	     51046
O43174	      1592
O43175	     26227
Q5SZU3	     26227
Q9BQ01	     26227
O43180	      6314
O43181	      4724
Q9BS69	      4724
O43182	       395
O43437	       395
Q9P1B3	       395
Q9UK81	       395
Q9UK82	       395
O43184	      8038
O60470	      8038
O43185	      4988
O43186	      1406
O43187	      3656
O43189	      5252
O60929	      5252
Q96KM7	      5252
O43192	       554
O43193	      2862
O43194	      2863
Q53R01	      2863
O43196	      4439
O60586	      4439
Q5BLU9	      4439
Q5SSR1	      4439
Q8IW44	      4439
Q9BQC7	      4439
O43198	     10219
O43200	      7253
O43203	        30
O43209	    347733
O43210	     10768
O43211	      5066
O43236	      5414
Q9UM58	      5414
O43237	      1783
Q8TAT3	      1783
O43240	      5655
Q99920	      5655
Q9GZW9	      5655
