cell_id	cluster	umap_x	umap_y
958	3	1.04653	3.33621
959	0	-4.91773	7.66583
960	1	1.0773	8.13664
961	3	0.445421	4.89049
962	0	-5.45103	9.96928
963	0	-2.19036	11.6202
964	3	-1.07985	3.90793
965	2	-0.868004	6.92733
966	3	-3.34849	4.69443
967	0	-5.62068	10.7486
968	3	-0.271802	4.49646
969	6	14.9997	13.2975
970	3	-0.105984	3.30551
971	0	-7.71716	10.1833
972	3	-1.57525	4.29191
973	4	6.40051	6.62128
974	2	-2.04977	10.5051
975	3	-2.11445	4.20639
976	6	14.7644	13.1279
977	1	1.0392	7.82263
978	3	-0.827766	3.99564
979	3	-1.24969	4.07925
980	0	-7.45235	9.11109
981	5	-0.190955	12.8336
982	3	-1.11362	3.75476
983	2	-0.838861	7.04625
984	4	6.5065	7.07119
985	1	1.07381	5.96758
986	2	-1.28451	8.45959
987	3	0.17182	4.92272
988	3	0.550797	4.71529
989	5	-0.237246	12.8737
990	1	2.38076	7.98857
991	1	1.48868	5.81747
992	2	-0.148856	9.41084
993	5	1.04087	12.3462
994	5	1.48079	12.7528
995	3	-1.66535	5.12213
996	7	4.63766	12.24
997	2	-1.849	7.52515
998	5	-0.951723	12.7113
999	4	4.12546	5.20245
1000	4	6.2176	6.25211
1001	3	0.281536	5.44805
1002	3	-0.914444	4.43765
1003	9	-5.47552	5.84731
1004	4	6.25154	6.93964
1005	3	2.08006	3.31251
1006	3	0.348627	4.50222
1007	0	-7.36978	9.31477
1008	3	-1.27083	4.25226
1009	3	-2.16604	4.79027
1010	0	-3.72447	11.1818
1011	2	-1.91908	10.3474
1012	6	14.6353	12.9354
1013	2	-1.8319	7.46991
1014	2	-0.401928	7.81469
1015	0	-3.92717	6.22583
1016	9	-5.29644	5.58598
1017	3	-1.09964	6.41067
1018	4	4.44518	4.86562
1019	0	-7.11409	9.60657
1020	5	2.86837	10.3459
1021	4	6.03716	8.79838
1022	5	1.4594	12.8034
1023	2	-1.22628	7.22055
1024	0	-2.61904	10.9988
1025	7	2.95942	13.1325
1026	7	4.7351	12.5192
1027	5	1.88312	10.7925
1028	2	-1.02782	7.54392
1029	6	15.568	13.808
1030	4	4.4236	6.36026
1031	3	-2.1133	3.64334
1032	6	12.9287	12.5301
1033	1	-0.313777	6.46485
1034	3	-0.160748	4.87306
1035	7	3.6552	12.3625
1036	7	4.2291	13.3738
1037	4	6.38927	6.32444
1038	4	4.9416	9.55282
1039	0	-5.66278	10.5572
1040	0	-4.55769	10.1537
1041	6	14.3123	13.4535
1042	2	-2.05663	9.65528
1043	3	-0.35153	5.17102
1044	5	2.61023	12.2524
1045	2	-0.727686	8.25148
1046	2	-2.52774	10.2251
1047	4	6.47668	7.1511
1048	5	-0.19654	12.1357
1049	3	-1.51029	5.89544
1050	5	0.903756	13.4005
1051	3	-2.25927	5.98971
1052	3	0.153126	5.44384
1053	1	1.64002	5.94047
1054	0	-3.31162	11.1956
1055	6	13.6739	13.7809
1056	6	12.6864	13.0884
1057	3	-0.210237	4.49863
1058	0	-4.05181	10.6359
1059	4	4.33222	6.7546
1060	3	-2.69268	4.34407
1061	3	-1.72043	4.30068
1062	1	0.655241	6.20298
1063	0	-2.59404	10.822
1064	5	0.86957	13.1967
1065	0	-3.44092	10.3795
1066	3	0.19803	4.03971
1067	0	-7.72699	9.33187
1068	3	0.0905238	5.08705
1069	3	-1.64009	4.20355
1070	2	-0.0708842	7.13788
1071	0	-3.44678	11.0247
1072	3	-1.47171	4.92086
1073	5	-0.236755	12.9661
1074	0	-7.016	8.99191
1075	3	-2.9694	5.13747
1076	3	-0.1693	5.28524
1077	3	-0.276646	3.74764
1078	5	-1.10442	11.9558
1079	0	-3.64933	10.9296
1080	0	-3.80431	10.8143
1081	9	-5.41763	5.51593
1082	6	13.1613	13.9162
1083	5	2.57018	12.4587
1084	0	-4.29688	11.0153
1085	3	-0.230681	5.18503
1086	3	0.120176	4.41412
1087	3	-0.726324	4.81173
1088	0	-3.36128	10.5346
1089	5	2.46074	12.7647
1090	3	-3.17485	4.48752
1091	7	4.33802	13.603
1092	0	-7.7653	9.99015
1093	7	4.35233	13.5422
1094	5	-0.488163	12.1527
1095	2	-1.94817	9.19279
1096	3	-1.10724	4.07203
1097	2	-1.50523	8.90109
1098	0	-5.83461	9.99456
1099	4	6.00266	8.75442
1100	4	6.0278	8.44763
1101	4	3.53821	6.45288
1102	6	14.6433	13.0511
1103	2	-3.97214	10.1078
1104	9	-4.18663	5.25157
1105	3	1.12313	4.52875
1106	4	4.42796	6.54525
1107	5	2.25616	13.7787
1108	5	2.29213	12.6395
1109	3	-3.13171	4.34438
1110	2	-0.975705	10.0104
1111	7	3.01626	11.6754
1112	5	1.33913	13.0968
1113	6	14.6297	12.8929
1114	0	-4.60847	11.0279
1115	5	1.28414	12.9706
1116	5	1.82657	12.8765
1117	2	-1.12844	8.20372
1118	4	6.26968	8.90894
1119	4	4.88404	9.75608
1120	4	5.18015	8.77552
1121	3	-0.578687	4.65768
1122	10	-3.69871	6.8132
1123	6	13.4328	13.4634
1124	7	4.13914	13.3789
1125	5	0.504558	11.9458
1126	5	-1.08479	12.3971
1127	1	2.27623	6.07776
1128	6	15.0398	13.0507
1129	1	2.02193	9.33848
1130	7	3.31529	12.4572
1131	3	-1.67208	4.039
1132	6	14.3094	12.9221
1133	5	1.12395	13.1169
1134	0	-2.81941	10.2515
1135	2	-0.634816	7.06479
1136	0	-6.62449	10.4893
1137	0	-5.20602	10.1233
1138	10	-4.22371	6.25466
1139	7	3.01682	11.5713
1140	2	-0.652939	9.36333
1141	1	1.69097	6.7853
1142	2	-1.62051	6.95605
1143	5	-1.51086	11.757
1144	1	1.9145	9.13988
1145	6	14.0866	12.9272
1146	1	1.80132	8.18025
1147	5	1.54361	12.8865
1148	4	4.21488	6.43391
1149	6	13.555	13.6544
1150	5	4.34677	9.99304
1151	0	-7.47233	10.3853
1152	4	6.1272	7.92942
1153	0	-4.06394	9.33634
1154	3	-1.17547	3.48616
1155	5	-1.11617	12.4017
1156	0	-4.18977	9.12697
1157	3	0.355852	4.04861
1158	5	2.02402	13.667
1159	0	-7.89636	9.53976
1160	3	-0.926022	3.56434
1161	3	0.246208	3.00479
1162	6	13.0541	13.5524
1163	3	0.244422	5.67318
1164	6	14.7318	13.3423
1165	4	6.01352	7.81631
1166	2	0.0611428	9.85633
1167	4	3.94814	10.3583
1168	2	-2.35179	10.4038
1169	3	-0.728386	4.15696
1170	1	0.84958	8.19546
1171	6	14.3062	12.911
1172	5	1.84147	13.8427
1173	3	-0.399304	4.42857
1174	3	0.983258	3.29672
1175	2	-0.483496	7.97361
1176	3	-1.40961	4.42576
1177	0	-7.86145	9.13707
1178	1	1.51091	5.81911
1179	3	-0.180703	4.30335
1180	4	4.28656	6.49253
1181	6	15.4541	14.2532
1182	3	1.06691	4.2063
1183	0	-2.91756	6.15453
1184	3	-1.09485	5.25695
1185	2	-1.34278	7.12755
1186	4	6.25786	8.00304
1187	4	4.77931	8.40147
1188	1	2.68405	8.52205
1189	6	13.4185	13.7153
1190	2	-1.03174	8.20332
1191	4	6.24241	6.20701
1192	1	1.46905	6.46228
1193	0	-6.55282	9.52428
1194	4	4.11485	6.43921
1195	3	-1.18352	4.65304
1196	4	6.39305	7.83659
1197	7	4.39923	13.2225
1198	6	15.3729	13.0679
1199	5	-0.700475	11.5984
1200	3	-0.519828	4.2732
1201	3	-2.45021	4.54344
1202	1	0.296248	7.28135
1203	5	2.69005	12.4665
1204	0	-6.66432	10.2306
1205	0	-2.75525	11.1437
1206	0	-7.2568	9.48414
1207	3	2.08212	3.25392
1208	9	-5.35952	5.4374
1209	3	0.251642	4.26736
1210	1	1.08267	6.09051
1211	1	0.282797	8.37169
1212	4	5.94399	8.94041
1213	3	-0.205805	3.89707
1214	2	-0.7807	9.25833
1215	1	1.99682	7.01494
1216	1	0.719499	6.19832
1217	5	-0.947686	12.8521
1218	0	-7.84207	9.55268
1219	0	-5.89829	10.2393
1220	0	-2.74099	11.5799
1221	0	-4.12415	6.44651
1222	4	4.74992	7.07752
1223	0	-7.13276	9.80754
1224	4	4.16336	6.00059
1225	1	1.94719	7.64598
1226	1	1.88209	6.39201
1227	2	-0.404014	8.12088
1228	3	1.88198	3.20987
1229	5	-0.273103	12.2394
1230	0	-5.58105	10.7545
1231	2	-2.89007	7.17171
1232	1	1.50162	7.91959
1233	5	0.458321	12.4185
1234	4	6.30603	5.78916
1235	9	-5.65011	5.5
1236	0	-4.35545	7.82208
1237	2	-0.199744	8.58978
1238	4	6.16821	9.02669
1239	2	-2.85767	10.6359
1240	0	-6.8251	10.8158
1241	9	-4.08431	4.96203
1242	4	3.22957	7.10033
1243	3	-0.572973	4.09918
1244	5	2.03105	12.399
1245	0	-7.22017	8.94956
1246	5	2.52634	13.4068
1247	2	-1.5281	10.7308
1248	4	5.52078	6.2069
1249	4	6.33232	8.32967
1250	6	15.11	14.2742
1251	4	6.40643	6.56752
1252	0	-2.66937	10.4498
1253	7	4.0554	12.8127
1254	1	0.32503	6.63226
1255	6	14.0723	13.1455
1256	5	0.0504135	12.4371
1257	4	5.35284	6.42782
1258	3	-0.0652538	4.63024
1259	0	-7.69608	10.0177
1260	1	1.13928	6.20435
1261	2	-1.27768	9.87993
1262	0	-4.53584	10.8272
1263	0	-3.8139	8.47488
1264	10	-3.16263	6.7812
1265	2	-0.929126	8.28628
1266	2	-0.817498	6.63969
1267	1	2.5899	8.20255
1268	0	-4.14628	10.9067
1269	3	0.239006	4.54073
1270	0	-6.31602	10.1191
1271	3	-2.73107	4.16474
1272	6	15.1162	12.881
1273	4	6.33215	8.37505
1274	4	5.7772	8.43018
1275	5	1.23843	12.3638
1276	1	2.366	8.09876
1277	4	6.45561	5.81598
1278	2	-1.83113	8.23726
1279	9	-6.18399	5.87927
1280	0	-6.29162	10.3214
1281	3	-3.38161	4.71584
1282	1	0.169637	8.49622
1283	0	-1.49767	11.8845
1284	1	2.14841	6.91325
1285	0	-6.21548	8.83981
1286	2	-0.338849	10.0682
1287	7	4.34466	12.7256
1288	1	1.73153	7.03173
1289	1	2.04306	6.53045
1290	6	14.8127	12.4271
1291	4	6.17638	8.10289
1292	3	-2.09229	4.79076
1293	3	0.570693	5.49289
1294	7	4.38344	12.749
1295	2	-2.11709	9.04431
1296	9	-5.77049	5.79164
1297	6	13.8012	12.6695
1298	0	-5.4293	9.33047
1299	0	-3.67877	7.09939
1300	5	-0.0112154	12.4629
1301	4	5.54347	8.50763
1302	6	13.8851	13.1412
1303	5	2.44578	12.2772
1304	3	0.115547	4.08308
1305	4	5.01239	9.89326
1306	0	-6.67007	9.78144
1307	2	-2.09435	10.2384
1308	1	0.154381	6.86226
1309	5	-0.442891	12.2088
1310	3	0.229165	3.29387
1311	4	6.12492	8.41291
1312	4	6.14423	7.49773
1313	2	-0.295758	8.36505
1314	0	-6.28872	9.18929
1315	5	1.54304	13.6984
1316	3	-2.34243	4.66807
1317	9	-4.72339	5.25153
1318	3	-1.32801	3.76921
1319	5	2.92797	13.1409
1320	0	-6.68306	10.4145
1321	1	1.04762	5.99627
1322	5	0.303701	11.8225
1323	5	2.22699	12.601
1324	3	-1.23848	3.72316
1325	4	6.22586	7.3844
1326	5	1.674	12.2062
1327	2	-1.0105	8.65574
1328	4	4.18698	6.85468
1329	5	-0.743268	12.1688
1330	3	-0.591001	3.39761
1331	1	0.988091	8.48241
1332	0	-2.5732	9.93419
1333	7	4.83575	12.7508
1334	3	0.383325	4.63295
1335	2	-1.12624	6.8804
1336	2	-2.35131	10.3358
1337	1	0.882635	5.89639
1338	6	14.0708	13.3928
1339	0	-5.06084	10.8329
1340	6	14.3248	13.2447
1341	4	6.00037	6.16479
1342	2	-1.97392	9.55182
1343	4	3.75235	6.57862
1344	4	5.07237	6.28106
1345	5	0.123465	12.9581
1346	0	-7.43852	9.88744
1347	5	0.39064	12.5527
1348	9	-4.66939	5.36254
1349	3	-0.741821	4.90145
1350	4	6.04836	7.76874
1351	0	-2.04805	11.8517
1352	6	13.7098	12.8124
1353	6	15.1834	14.1454
1354	5	1.55687	12.1851
1355	7	3.81148	13.325
1356	0	-7.72235	10.0982
1357	3	-0.815039	3.80304
1358	3	0.343631	4.11071
1359	3	0.451361	2.99556
1360	5	-0.301416	12.9951
1361	3	-1.70943	4.22219
1362	0	-6.84668	9.86275
1363	3	1.47507	3.20025
1364	3	-1.21536	4.0569
1365	3	1.92741	3.21894
1366	6	14.6553	13.3022
1367	10	-3.52126	6.80414
1368	5	1.34264	6.26994
1369	5	-0.0612392	12.3332
1370	2	-2.17787	8.21293
1371	5	0.341415	13.1252
1372	3	-0.900851	4.28273
1373	0	-7.67776	9.04478
1374	1	2.73634	8.39325
1375	0	-8.34274	9.01234
1376	5	-1.02917	12.7827
1377	3	0.0693538	5.34374
1378	6	12.6018	12.4437
1379	0	-5.932	10.0131
1380	3	1.89481	3.1643
1381	0	-6.16091	9.27649
1382	5	-1.31133	12.4521
1383	1	2.5214	7.05258
1384	4	5.30963	8.23364
1385	4	6.25432	6.74619
1386	4	4.04245	6.27605
1387	2	-0.975284	6.91858
1388	6	14.6295	12.9475
1389	5	0.0736254	12.8378
1390	5	-1.25724	11.4936
1391	6	13.0493	12.9859
1392	3	-0.754377	3.36692
1393	2	-2.56652	10.6083
1394	2	-1.87968	7.61602
1395	3	-3.13773	4.50612
1396	9	-4.28288	5.28182
1397	2	-0.997896	8.03999
1398	2	-1.92105	6.79864
1399	0	-5.56209	8.59167
1400	3	-2.53602	4.80669
1401	2	-2.06326	10.256
1402	4	4.89798	9.19949
1403	2	-0.429652	7.05552
1404	7	4.7898	13.0023
1405	6	14.1575	12.778
1406	5	-1.59491	12.3801
1407	5	1.6957	10.8573
1408	3	-1.0486	4.76387
1409	5	1.99619	13.5013
1410	5	1.12614	12.2661
1411	0	-7.68666	9.58018
1412	3	-0.740813	4.10698
1413	7	3.18164	11.9045
1414	7	4.32897	12.5824
1415	3	-0.445478	3.30878
1416	0	-4.10748	7.38863
1417	3	0.649454	4.4765
1418	1	-0.14236	7.06038
1419	1	1.2833	6.61096
1420	3	-2.29951	3.947
1421	0	-6.49966	6.52002
1422	0	-3.42814	10.2784
1423	5	1.21998	12.8402
1424	3	0.52754	3.32902
1425	6	14.7923	12.9497
1426	4	3.93883	6.63439
1427	7	3.28907	13.2496
1428	9	-6.02149	5.70346
1429	3	1.95494	3.22653
1430	0	-7.63071	9.94622
1431	4	6.08751	8.45135
1432	4	4.70538	5.0673
1433	2	-0.608664	9.01642
1434	1	0.834828	7.13696
1435	3	-1.39198	4.17484
1436	3	-0.524851	5.22353
1437	7	4.38481	12.7221
1438	4	6.42089	7.29575
1439	3	-1.64942	4.70597
1440	3	0.822671	5.14042
1441	0	-7.968	9.65812
1442	2	-2.23606	7.98574
1443	10	-3.70403	6.92069
1444	4	4.59435	9.66809
1445	5	4.58744	9.81663
1446	7	3.78064	13.1787
1447	6	14.7564	13.7638
1448	0	-5.6379	9.80443
1449	3	0.0564597	4.01731
1450	3	-1.24055	4.56564
1451	3	0.739017	4.87579
1452	10	-3.82096	6.63744
1453	3	-0.419582	4.41231
1454	0	-2.37211	11.5826
1455	2	-2.93344	9.42003
1456	3	-1.4772	4.1452
1457	2	-0.704097	6.7825
1458	7	3.56974	12.304
1459	1	2.80742	6.36165
1460	3	-0.277495	3.29936
1461	6	13.7246	13.2681
1462	6	14.4502	13.1016
1463	2	0.298041	9.35563
1464	9	-3.83805	4.85863
1465	7	4.21767	11.8112
1466	1	2.0926	8.25821
1467	9	-5.72306	5.65275
1468	6	14.4036	13.732
1469	3	-1.48874	3.94725
1470	3	1.04803	2.96723
1471	0	-6.13117	9.29448
1472	4	5.69	8.99655
1473	3	-0.0965902	4.70114
1474	3	0.62592	3.47016
1475	5	2.13489	13.9952
1476	0	-4.32775	9.96397
1477	1	1.26381	7.85672
1478	6	13.8061	13.245
1479	0	-3.3048	9.92596
1480	0	-5.07886	11.067
1481	0	-3.99237	10.2787
1482	4	4.48029	9.14752
1483	6	12.7735	12.5209
1484	3	-0.638805	6.19268
1485	4	6.15767	9.04516
1486	10	-2.677	8.62131
1487	3	-4.12493	4.67739
1488	5	2.20635	12.0317
1489	4	6.44059	7.73746
1490	0	-4.53968	10.4836
1491	0	-8.20496	8.58437
1492	4	3.51301	6.52039
1493	0	-1.79564	11.6612
1494	5	1.92731	13.6538
1495	4	4.376	5.13018
1496	5	1.33953	13.6316
1497	0	-7.45153	9.82177
1498	3	-1.31088	5.28004
1499	10	-3.50025	7.19936
1500	2	-1.13385	6.55123
1501	7	4.26163	11.576
1502	3	-1.67588	4.75466
1503	7	4.69947	12.6043
1504	0	-3.95986	10.9873
1505	6	14.8359	13.159
1506	1	1.76748	9.07521
1507	3	0.19042	5.05294
1508	3	0.478533	3.34114
1509	4	4.61567	9.26991
1510	5	1.40013	13.4188
1511	5	1.90559	10.6972
1512	2	-0.305276	7.33605
1513	0	-7.59477	10.1573
1514	6	14.1609	13.8783
1515	2	-1.64714	7.11217
1516	6	13.9496	13.1369
1517	0	-8.02393	8.67465
1518	4	4.80715	6.17425
1519	6	13.5594	13.8901
1520	0	-2.97206	9.9653
1521	0	-3.6628	10.4545
1522	0	-6.17016	10.8346
1523	5	1.55275	10.7261
1524	3	-1.01622	5.03005
1525	7	4.29515	13.1236
1526	5	1.52059	12.23
1527	3	-2.70518	4.70912
1528	3	1.06124	4.53266
1529	2	-2.35759	10.4437
1530	4	5.80319	8.8962
1531	0	-6.31725	9.23261
1532	0	-3.8179	9.75272
1533	10	-4.06312	6.9529
1534	0	-3.51354	10.3635
1535	2	-1.44382	7.64573
1536	3	-0.734458	5.92655
1537	4	6.23937	6.46017
1538	3	1.08291	4.50752
1539	0	-7.52591	10.0767
1540	3	-1.22777	3.38391
1541	3	-0.15784	4.70786
1542	2	-0.231012	9.35437
1543	1	1.24577	8.67567
1544	6	14.4241	13.6417
1545	7	4.36282	12.6711
1546	3	-0.885187	4.82258
1547	0	-7.53009	8.22082
1548	3	-0.341584	4.71035
1549	3	-0.914597	3.84071
1550	5	2.61348	12.7954
1551	0	-7.88496	10.0438
1552	0	-3.70547	9.79589
1553	4	6.02928	8.25497
1554	2	-0.479848	6.43294
1555	5	0.73635	12.2295
1556	0	-4.26627	6.22934
1557	6	14.9289	12.6256
1558	6	13.6255	13.0701
1559	4	5.71641	9.27276
1560	6	14.9701	13.3255
1561	5	1.81418	11.8947
1562	2	-1.25003	9.66956
1563	1	2.71463	6.82529
1564	0	-3.6555	10.8996
1565	3	-0.743215	5.4169
1566	5	2.39058	14.0009
1567	10	-3.8967	5.93616
1568	3	-0.10297	4.56972
1569	4	5.031	6.5449
1570	3	-1.09626	4.12318
1571	4	4.28677	6.60222
1572	0	-3.66657	6.03406
1573	0	-6.52584	10.7936
1574	3	-0.0148376	3.89219
1575	3	-0.710809	3.92064
1576	9	-4.67032	5.03007
1577	3	1.69685	3.22113
1578	0	-7.10003	10.263
1579	3	0.219454	3.42385
1580	5	1.68611	13.3546
1581	5	1.89374	13.1721
1582	4	4.43821	5.04053
1583	7	3.56805	10.7465
1584	5	-0.783339	12.2728
1585	4	6.30879	7.16461
1586	3	-1.7875	6.20558
1587	2	-1.40656	10.0443
1588	1	1.53203	5.36923
1589	2	-2.36289	10.8201
1590	2	-1.1014	9.66134
1591	2	0.111542	9.68298
1592	0	-2.36292	11.7054
1593	3	0.759865	4.69997
1594	2	-1.51242	8.0079
1595	4	6.10728	8.29193
1596	0	-6.07127	10.1419
1597	3	1.17787	3.50601
1598	6	13.6985	13.7229
1599	6	15.3565	12.777
1600	6	12.5808	12.957
1601	4	4.28042	6.4394
1602	6	14.8287	12.936
1603	5	-1.76377	12.0772
1604	0	-6.93374	10.5788
1605	4	4.30796	6.21464
1606	3	-1.30565	5.31447
1607	0	-2.41741	10.6623
1608	3	0.207016	4.5226
1609	0	-6.08595	10.6495
1610	6	14.0331	12.686
1611	2	-0.640537	6.84473
1612	2	-1.26093	7.95384
1613	2	-1.79049	10.1615
1614	5	0.0719322	12.2154
1615	3	-0.0595225	4.50872
1616	1	0.577035	6.60487
1617	2	-2.29283	10.0018
1618	0	-4.25265	8.15478
1619	3	0.279639	5.49266
1620	3	-1.05018	5.93387
1621	2	-0.862278	8.58375
1622	0	-2.54821	8.55917
1623	4	5.41341	6.94614
1624	4	3.7234	6.14055
1625	3	0.18989	4.17559
1626	0	-3.52493	9.62801
1627	3	0.242504	4.98111
1628	0	-6.44313	9.96274
1629	1	0.703498	7.3968
1630	5	0.664109	12.3611
1631	7	3.37274	13.0984
1632	4	3.4961	6.38122
1633	2	-2.81867	7.81308
1634	5	1.68056	12.3773
1635	4	4.48082	5.00199
1636	0	-4.2388	10.0913
1637	4	6.14649	7.66716
1638	3	0.420667	5.20752
1639	7	3.70661	12.9
1640	1	0.930212	5.58743
1641	7	4.26199	12.9586
1642	5	2.22196	14.1808
1643	7	3.72967	12.1333
1644	4	4.59828	10.07
1645	5	2.56667	10.5577
1646	6	14.5866	12.7127
1647	6	14.2644	12.8674
1648	6	14.9691	13.1458
1649	1	2.38056	7.84647
1650	4	6.20042	7.9034
1651	6	14.1916	12.6223
1652	3	1.20624	3.0139
1653	2	-1.04516	8.67241
1654	1	1.32049	4.88687
1655	2	-2.60603	7.43413
1656	0	-7.84479	9.63617
1657	5	1.89789	13.3932
1658	5	-0.313188	12.8989
1659	2	-1.94617	11.2888
1660	6	13.7004	13.4369
1661	5	1.37308	12.1124
1662	1	1.33166	5.05838
1663	4	5.49318	7.18568
1664	9	-5.27554	5.22232
1665	3	0.819784	5.19263
1666	5	2.13033	13.7245
1667	3	-2.52146	3.8364
1668	2	-2.99918	10.1917
1669	4	6.3319	7.71479
1670	6	14.079	13.0824
1671	0	-6.62218	10.7998
1672	6	14.2908	12.7125
1673	5	-1.20816	12.1124
1674	0	-2.7826	11.2335
1675	2	-2.16858	8.2895
1676	3	1.9557	3.25906
1677	9	-4.34398	5.27946
1678	3	0.275341	5.38279
1679	1	1.93892	6.77306
1680	4	4.62684	5.21895
1681	6	14.5079	12.8807
1682	1	0.483401	6.83702
1683	3	-1.31449	3.65217
1684	6	12.474	12.3835
1685	3	-0.215332	4.51385
1686	7	4.05886	13.3256
1687	0	-7.71223	10.2246
1688	3	-1.412	3.7547
1689	5	1.4117	13.5378
1690	5	1.78198	13.5477
1691	7	4.50584	13.0069
1692	2	-1.478	6.40806
1693	6	14.7518	13.5765
1694	0	-7.28612	10.2108
1695	2	-0.817892	8.68013
1696	0	-4.42865	6.94727
1697	0	-6.3405	10.2886
1698	1	2.74518	8.50643
1699	0	-6.92249	10.1873
1700	6	15.1043	13.2093
1701	0	-6.37032	10.2989
1702	2	-1.81386	6.85623
1703	2	-1.14691	6.85346
1704	5	1.79014	12.2741
1705	3	-3.50112	4.62282
1706	0	-7.99882	9.65999
1707	1	1.13427	8.9902
1708	0	-8.25088	9.00315
1709	5	1.47096	12.2759
1710	3	-0.102178	5.44932
1711	2	-1.18651	7.65017
1712	0	-5.7127	10.7385
1713	2	1.2157	7.93932
1714	0	-3.15769	10.5062
1715	9	-5.55543	6.56311
1716	1	-0.435399	6.48003
1717	2	-1.89709	8.77732
1718	0	-3.48611	10.0368
1719	3	0.383503	5.29883
1720	0	-8.00222	9.82862
1721	1	1.11359	6.81101
1722	4	4.1063	4.92027
1723	0	-5.7027	10.9923
1724	0	-5.27142	10.5006
1725	5	1.74129	12.748
1726	5	0.146366	13.2074
1727	0	-3.78152	9.26737
1728	7	3.27795	12.8898
1729	1	0.66311	7.30613
1730	5	1.5704	12.8457
1731	3	0.0561311	4.79546
1732	3	0.374424	5.48961
1733	0	-5.64847	10.4622
1734	4	3.96006	6.65567
1735	3	-3.43623	4.76676
1736	2	-1.39887	7.177
1737	4	4.29911	9.04485
1738	3	-2.33614	4.84103
1739	10	-3.10239	8.76191
1740	3	-2.14807	4.82924
1741	3	-4.14321	5.02713
1742	3	-0.452176	4.64893
1743	5	1.78481	10.8078
1744	5	2.54761	11.8705
1745	3	0.0978724	4.2157
1746	4	4.59118	4.97481
1747	5	1.33236	12.4763
1748	9	-4.0454	5.34322
1749	0	-7.39251	10.2797
1750	6	14.8704	13.8198
1751	2	-2.77062	10.0723
1752	0	-3.94011	11.2156
1753	2	-2.60882	7.16624
1754	3	-3.10537	4.69615
1755	0	-6.65536	10.3459
1756	0	-5.87377	10.9125
1757	0	-5.93883	9.93404
1758	5	0.6507	12.1085
1759	3	1.12786	5.29007
1760	2	-1.42279	8.14377
1761	5	-0.635991	12.8276
1762	1	1.72287	9.64137
1763	2	-1.0808	8.10104
1764	2	-2.45331	7.71427
1765	0	-4.47848	9.52013
1766	1	1.16722	6.07196
1767	7	3.30299	13.0327
1768	5	2.78132	12.0011
1769	0	-6.30471	10.8666
1770	4	3.55703	7.30132
1771	0	-6.34634	10.3513
1772	2	-2.43399	10.3689
1773	0	-5.1393	10.8979
1774	1	1.58011	8.0245
1775	0	-7.33254	10.2589
1776	3	0.450507	3.80506
1777	9	-4.87385	5.20309
1778	2	-2.32831	10.5486
1779	3	-0.213695	5.83174
1780	1	1.34549	6.7991
1781	5	0.0187834	11.6516
1782	0	-4.32509	10.8292
1783	0	-4.76561	10.1106
1784	7	2.92798	10.3235
1785	1	0.985424	5.07315
1786	3	0.752493	5.51721
1787	5	0.29125	12.5968
1788	7	2.80898	12.6762
1789	6	14.4153	13.6757
1790	6	14.447	13.3455
1791	0	-7.49784	9.55217
1792	1	0.279389	5.94112
1793	1	1.60605	9.68003
1794	2	-1.50976	7.30836
1795	5	-0.816907	12.5818
1796	0	-3.96704	6.51663
1797	0	-6.13739	10.6989
1798	4	4.7141	5.32408
1799	5	-0.336567	11.9591
1800	0	-5.88382	10.6933
1801	2	-1.00245	6.57846
1802	0	-5.76305	8.47501
1803	3	-0.0470531	3.44625
1804	3	0.364138	3.73485
1805	3	-1.7992	4.39232
1806	4	4.46344	5.39597
1807	4	4.6069	6.39519
1808	2	-1.08481	6.55117
1809	0	-6.31308	10.6013
1810	4	4.05569	6.41186
1811	5	1.90868	11.5878
1812	3	-2.60419	4.76268
1813	0	-7.52523	10.4073
1814	3	-0.751057	5.41021
1815	3	-0.721019	4.2355
1816	2	-1.37705	9.09595
1817	1	0.970095	7.46366
1818	3	-0.830851	3.69493
1819	3	-1.07074	4.91588
1820	0	-4.19128	6.06135
1821	5	2.08384	12.0408
1822	9	-5.82037	5.43344
1823	5	2.38336	11.6326
1824	3	1.54678	3.49922
1825	2	-2.9291	10.7208
1826	4	4.71376	6.53099
1827	3	3.32171	12.2691
1828	0	-6.83017	7.30927
1829	3	0.943897	4.65593
1830	6	14.4258	12.7872
1831	3	-0.469265	4.52257
1832	0	-4.21342	8.2665
1833	0	-4.38838	11.1018
1834	3	-0.194317	4.69737
1835	4	-1.98334	11.1227
1836	3	0.134265	4.07168
1837	3	-0.128864	5.20532
1838	6	14.8907	13.0177
1839	7	3.85426	13.0652
1840	4	6.09933	6.70814
1841	6	12.9146	13.8138
1842	4	6.03157	8.55535
1843	0	-4.3376	9.57337
1844	3	0.00773102	4.18886
1845	5	1.9392	13.6985
1846	1	1.30354	7.98859
1847	5	1.79357	13.183
1848	0	-4.04422	10.5283
1849	0	-3.29316	10.3524
1850	5	-0.668351	12.7454
1851	9	-4.84925	5.1731
1852	3	-3.24001	4.48262
1853	0	-5.07394	10.2289
1854	3	0.27425	3.47782
1855	3	-0.432448	4.46076
1856	3	-3.16575	4.75453
1857	3	-1.12806	3.43612
1858	2	0.0487635	6.22539
1859	5	1.85726	12.6747
1860	4	4.57196	6.82058
1861	5	1.96257	12.8406
1862	0	-2.72753	11.4554
1863	2	-0.923261	8.40716
