hsa:1	A1BG
hsa:163933	FAM43B
hsa:164	AP1G1
hsa:164045	HFM1
hsa:164091	PAQR7
hsa:1641	DCX
hsa:164118	TTC24
hsa:164127	CCDC185
hsa:164153	UBL4B
hsa:1642	DDB1
hsa:164237	WFDC13
hsa:164284	APCDD1L
hsa:1643	DDB2
hsa:164312	LRRN4
hsa:164395	TTLL9
hsa:1644	DDC
hsa:1645	AKR1C1
hsa:164592	CCDC116
hsa:1646	AKR1C2
hsa:164633	CABP7
hsa:164656	TMPRSS6
hsa:164668	APOBEC3H
hsa:164684	WBP2NL
hsa:1647	GADD45A
hsa:164714	TTLL8
hsa:164781	DAW1
hsa:164832	LONRF2
hsa:1649	DDIT3
hsa:165	AEBP1
hsa:1650	DDOST
hsa:165055	CCDC138
hsa:165082	ADGRF3
hsa:165100	TEX44
hsa:165140	OXER1
hsa:165186	TOGARAM2
hsa:1652	DDT
hsa:165215	FAM171B
hsa:165257	C1QL2
hsa:1653	DDX1
hsa:165324	UBXN2A
hsa:1654	DDX3X
hsa:1655	DDX5
hsa:165530	CLEC4F
hsa:165545	DQX1
hsa:1656	DDX6
hsa:165631	PARP15
hsa:165679	SPTSSB
hsa:1657	DMXL1
hsa:165721	DNAJB8
hsa:165829	GPR156
hsa:1659	DHX8
hsa:165904	XIRP1
hsa:165918	RNF168
hsa:166	TLE5
hsa:1660	DHX9
hsa:166012	CHST13
hsa:1662	DDX10
hsa:1663	DDX11
hsa:166336	PRICKLE2
hsa:166348	KBTBD12
hsa:166378	SPATA5
hsa:166379	BBS12
hsa:1665	DHX15
hsa:1666	DECR1
hsa:166614	DCLK2
hsa:166647	ADGRA3
hsa:166655	TRIM60
hsa:1667	DEFA1
hsa:166752	FREM3
hsa:166785	MMAA
hsa:166793	ZBTB49
hsa:1668	DEFA3
hsa:166815	TIGD2
hsa:166824	RASSF6
hsa:166863	RBM46
hsa:1669	DEFA4
hsa:166929	SGMS2
hsa:166968	MIER3
hsa:166979	CDC20B
hsa:167	CRISP1
hsa:1670	DEFA5
hsa:1671	DEFA6
hsa:167127	UGT3A2
hsa:167153	TENT2
hsa:1672	DEFB1
hsa:167227	DCP2
hsa:1673	DEFB4A
hsa:167359	NIM1K
hsa:1674	DES
hsa:167410	LIX1
hsa:167465	ZNF366
hsa:1675	CFD
hsa:167555	FAM151B
hsa:1676	DFFA
hsa:167681	PRSS35
hsa:167691	LCA5
hsa:1677	DFFB
hsa:1678	TIMM8A
hsa:167826	OLIG3
hsa:167838	TXLNB
hsa:168002	DACT2
hsa:168090	C6orf118
hsa:168374	ZNF92
hsa:168391	GALNTL5
hsa:168400	DDX53
hsa:168417	ZNF679
hsa:168433	RNF133
hsa:168448	CDC14C
hsa:168451	THAP5
hsa:168455	CCDC71L
hsa:168507	PKD1L1
hsa:168537	GIMAP7
hsa:168544	ZNF467
hsa:168620	BHLHA15
hsa:168667	BMPER
hsa:1687	GSDME
hsa:168850	ZNF800
hsa:168975	CNBD1
hsa:1690	COCH
hsa:169026	SLC30A8
hsa:169044	COL22A1
hsa:169166	SNX31
hsa:169200	TMEM64
hsa:169270	ZNF596
hsa:169355	IDO2
hsa:169436	STKLD1
hsa:169522	KCNV2
hsa:169611	OLFML2A
hsa:169693	TMEM252
hsa:169714	QSOX2
hsa:169792	GLIS3
hsa:169834	ZNF883
hsa:169841	ZNF169
hsa:169966	TENT5D
hsa:169981	SPIN3
hsa:170062	FAM47B
hsa:170067	SUPT20HL2
hsa:170082	TCEANC
hsa:170261	ZCCHC12
hsa:170302	ARX
hsa:170370	FAM170B
hsa:170371	TMEM273
hsa:170384	FUT11
hsa:170392	OIT3
hsa:170394	PWWP2B
hsa:170463	SSBP4
hsa:170482	CLEC4C
hsa:170487	ACTL10
hsa:170506	DHX36
hsa:170572	HTR3C
hsa:170575	GIMAP1
hsa:170589	GPHA2
hsa:170591	S100Z
hsa:170622	COMMD6
hsa:170626	XAGE3
hsa:170627	XAGE5
hsa:170679	PSORS1C1
hsa:170680	PSORS1C2
hsa:170685	NUDT10
hsa:170689	ADAMTS15
hsa:170690	ADAMTS16
hsa:170691	ADAMTS17
hsa:170692	ADAMTS18
hsa:170712	COX7B2
hsa:170825	GSX2
hsa:170850	KCNG3
hsa:170954	PPP1R18
hsa:170958	ZNF525
hsa:170959	ZNF431
hsa:170960	ZNF721
hsa:170961	ANKRD24
hsa:171017	ZNF384
hsa:171019	ADAMTS19
hsa:171023	ASXL1
hsa:171024	SYNPO2
hsa:171169	SPACA4
hsa:171177	RHOV
hsa:171222	UBE2L5
hsa:171389	NLRP6
hsa:171392	ZNF675
hsa:171425	CLYBL
hsa:171482	FAM9A
hsa:171483	FAM9B
hsa:171484	FAM9C
hsa:171546	SPTSSA
hsa:171558	PTCRA
hsa:171568	POLR3H
hsa:171586	ABHD3
hsa:1716	DGUOK
hsa:1717	DHCR7
hsa:1718	DHCR24
hsa:1719	DHFR
hsa:1723	DHODH
hsa:1725	DHPS
hsa:1727	CYB5R3
hsa:1728	NQO1
hsa:1729	DIAPH1
hsa:173	AFM
hsa:1730	DIAPH2
hsa:1731	SEPTIN1
hsa:1733	DIO1
hsa:1734	DIO2
hsa:1735	DIO3
hsa:1736	DKC1
hsa:1737	DLAT
hsa:1738	DLD
hsa:1739	DLG1
hsa:174	AFP
hsa:1740	DLG2
hsa:1741	DLG3
hsa:1742	DLG4
hsa:1743	DLST
hsa:1745	DLX1
hsa:1746	DLX2
hsa:1747	DLX3
hsa:1748	DLX4
hsa:1749	DLX5
hsa:175	AGA
hsa:1750	DLX6
hsa:1755	DMBT1
hsa:1756	DMD
hsa:1757	SARDH
hsa:1758	DMP1
hsa:1759	DNM1
hsa:176	ACAN
hsa:1760	DMPK
hsa:1761	DMRT1
hsa:1762	DMWD
hsa:1763	DNA2
hsa:1767	DNAH5
hsa:1768	DNAH6
hsa:1769	DNAH8
hsa:177	AGER
hsa:1770	DNAH9
hsa:1773	DNASE1
hsa:1774	DNASE1L1
hsa:1775	DNASE1L2
hsa:1776	DNASE1L3
hsa:1777	DNASE2
hsa:1778	DYNC1H1
hsa:178	AGL
hsa:1780	DYNC1I1
hsa:1781	DYNC1I2
hsa:1783	DYNC1LI2
hsa:1785	DNM2
hsa:1786	DNMT1
hsa:1787	TRDMT1
hsa:1788	DNMT3A
hsa:1789	DNMT3B
hsa:1791	DNTT
hsa:1793	DOCK1
hsa:1794	DOCK2
hsa:1795	DOCK3
hsa:1796	DOK1
hsa:1797	DXO
hsa:1798	DPAGT1
hsa:18	ABAT
hsa:1800	DPEP1
hsa:1801	DPH1
hsa:1802	DPH2
hsa:1803	DPP4
hsa:1804	DPP6
hsa:1805	DPT
hsa:1806	DPYD
hsa:1807	DPYS
hsa:1808	DPYSL2
hsa:1809	DPYSL3
hsa:181	AGRP
hsa:1810	DR1
hsa:1811	SLC26A3
hsa:1812	DRD1
hsa:1813	DRD2
hsa:1814	DRD3
hsa:1815	DRD4
hsa:1816	DRD5
hsa:1819	DRG2
hsa:182	JAG1
hsa:1820	ARID3A
hsa:1821	DRP2
hsa:1822	ATN1
hsa:1823	DSC1
hsa:1824	DSC2
hsa:1825	DSC3
hsa:1826	DSCAM
hsa:1827	RCAN1
hsa:1828	DSG1
hsa:1829	DSG2
hsa:183	AGT
hsa:1830	DSG3
hsa:1831	TSC22D3
hsa:1832	DSP
hsa:1833	EPYC
hsa:1834	DSPP
hsa:1836	SLC26A2
hsa:1837	DTNA
hsa:1838	DTNB
hsa:1839	HBEGF
hsa:1840	DTX1
hsa:1841	DTYMK
hsa:1842	ECM2
hsa:1843	DUSP1
hsa:1844	DUSP2
hsa:1845	DUSP3
hsa:1846	DUSP4
hsa:1847	DUSP5
hsa:1848	DUSP6
hsa:1849	DUSP7
hsa:185	AGTR1
hsa:1850	DUSP8
hsa:1852	DUSP9
hsa:1854	DUT
hsa:1855	DVL1
hsa:1856	DVL2
hsa:1857	DVL3
hsa:1859	DYRK1A
hsa:186	AGTR2
hsa:1861	TOR1A
hsa:1869	E2F1
hsa:187	APLNR
hsa:1870	E2F2
hsa:1871	E2F3
hsa:1874	E2F4
hsa:1875	E2F5
hsa:1876	E2F6
hsa:1877	E4F1
hsa:1879	EBF1
hsa:1880	GPR183
hsa:1889	ECE1
hsa:189	AGXT
hsa:1890	TYMP
hsa:1891	ECH1
hsa:1892	ECHS1
hsa:1893	ECM1
hsa:1894	ECT2
hsa:1896	EDA
hsa:19	ABCA1
hsa:190	NR0B1
hsa:1901	S1PR1
hsa:1902	LPAR1
hsa:1903	S1PR3
hsa:1906	EDN1
hsa:1907	EDN2
hsa:1908	EDN3
hsa:1909	EDNRA
hsa:191	AHCY
hsa:1910	EDNRB
hsa:1911	PHC1
hsa:1912	PHC2
hsa:1915	EEF1A1
hsa:1917	EEF1A2
hsa:192111	PGAM5
hsa:192134	B3GNT6
hsa:192286	HIGD2A
hsa:192666	KRT24
hsa:192668	CYS1
hsa:192669	AGO3
hsa:192670	AGO4
hsa:192683	SCAMP5
hsa:1933	EEF1B2
hsa:1936	EEF1D
hsa:1937	EEF1G
hsa:1938	EEF2
hsa:1939	EIF2D
hsa:1942	EFNA1
hsa:1943	EFNA2
hsa:1944	EFNA3
hsa:1945	EFNA4
hsa:1946	EFNA5
hsa:1947	EFNB1
hsa:1948	EFNB2
hsa:1949	EFNB3
hsa:1950	EGF
hsa:1951	CELSR3
hsa:1952	CELSR2
hsa:1953	MEGF6
hsa:1954	MEGF8
hsa:1955	MEGF9
hsa:1956	EGFR
hsa:1958	EGR1
hsa:195814	SDR16C5
hsa:195827	PRXL2C
hsa:195828	ZNF367
hsa:1959	EGR2
hsa:195977	ANTXRL
hsa:196	AHR
hsa:1960	EGR3
hsa:196047	EMX2OS
hsa:196051	PLPP4
hsa:196074	METTL15
hsa:1961	EGR4
hsa:1962	EHHADH
hsa:196264	MPZL3
hsa:196294	IMMP1L
hsa:196335	OR56B4
hsa:196374	KRT78
hsa:196383	RILPL2
hsa:196385	DNAH10
hsa:196394	AMN1
hsa:1964	EIF1AX
hsa:196403	DTX3
hsa:196410	METTL7B
hsa:196415	C12orf77
hsa:196441	ZFC3H1
hsa:196446	MYRFL
hsa:196463	PLBD2
hsa:196472	FAM71C
hsa:196477	CCER1
hsa:196483	EEF2KMT
hsa:1965	EIF2S1
hsa:196500	PIANP
hsa:196513	DCP1B
hsa:196527	ANO6
hsa:196528	ARID2
hsa:196541	METTL21C
hsa:1967	EIF2B1
hsa:196740	VSTM4
hsa:196743	PAOX
hsa:196792	FAM24B
hsa:1968	EIF2S3
hsa:196883	ADCY4
hsa:1969	EPHA2
hsa:196951	FAM227B
hsa:196996	GRAMD2A
hsa:197	AHSG
hsa:197021	LCTL
hsa:197131	UBR1
hsa:197135	PATL2
hsa:197257	LDHD
hsa:197258	FCSK
hsa:197259	MLKL
hsa:1973	EIF4A1
hsa:197320	ZNF778
hsa:197322	ACSF3
hsa:197335	WDR90
hsa:197342	EME2
hsa:197358	NLRC3
hsa:197370	NSMCE1
hsa:1974	EIF4A2
hsa:197407	ZNF48
hsa:1975	EIF4B
hsa:1977	EIF4E
hsa:1978	EIF4EBP1
hsa:1979	EIF4EBP2
hsa:1981	EIF4G1
hsa:1982	EIF4G2
hsa:1983	EIF5
hsa:1984	EIF5A
hsa:198437	LKAAEAR1
hsa:199	AIF1
hsa:1990	CELA1
hsa:1991	ELANE
hsa:1992	SERPINB1
hsa:199221	DZIP1L
hsa:199223	TTC21A
hsa:1993	ELAVL2
hsa:1994	ELAVL1
hsa:1995	ELAVL3
hsa:1996	ELAVL4
hsa:199675	MCEMP1
hsa:199692	ZNF627
hsa:199699	DAND5
hsa:1997	ELF1
hsa:199704	ZNF585A
hsa:199713	NLRP7
hsa:199720	GGN
hsa:199731	CADM4
hsa:199745	THAP8
hsa:199746	U2AF1L4
hsa:199777	ZNF626
hsa:199786	NIBAN3
hsa:1998	ELF2
hsa:199800	ADM5
hsa:199834	LCE4A
hsa:199857	ALG14
hsa:199870	FAM76A
hsa:1999	ELF3
hsa:199920	FYB2
hsa:199953	TMEM201
hsa:199964	TMEM61
hsa:199974	CYP4Z1
hsa:199990	FAAP20
hsa:2	A2M
hsa:20	ABCA2
hsa:2000	ELF4
hsa:200008	CDCP2
hsa:200010	SLC5A9
hsa:200014	CC2D1B
hsa:200030	NBPF11
hsa:200035	NUDT17
hsa:200081	TXLNA
hsa:2001	ELF5
hsa:200132	TCTEX1D1
hsa:200150	PLD5
hsa:200159	C1orf100
hsa:200162	SPAG17
hsa:200172	SLFNL1
hsa:200185	KRTCAP2
hsa:200186	CRTC2
hsa:2002	ELK1
hsa:200205	IBA57
hsa:200232	FAM209A
hsa:200312	RNF215
hsa:200315	APOBEC3A
hsa:200316	APOBEC3F
hsa:200350	FOXD4L1
hsa:200373	CFAP221
hsa:2004	ELK3
hsa:200403	VWA3B
hsa:200407	CREG2
hsa:200424	TET3
hsa:2005	ELK4
hsa:200504	GKN2
hsa:200523	TEX37
hsa:200539	ANKRD23
hsa:200558	APLF
hsa:200576	PIKFYVE
hsa:2006	ELN
hsa:200634	KRTCAP3
hsa:200726	FAM237A
hsa:200728	TMEM17
hsa:200734	SPRED2
hsa:200765	TIGD1
hsa:200810	ALG1L
hsa:200844	CFAP20DC
hsa:200845	KCTD6
hsa:200879	LIPH
hsa:200894	ARL13B
hsa:200895	DHFR2
hsa:2009	EML1
hsa:200909	HTR3D
hsa:200916	RPL22L1
hsa:200931	SLC51A
hsa:200933	FBXO45
hsa:200942	KLHDC8B
hsa:200958	MUC20
hsa:200959	GABRR3
hsa:2010	EMD
hsa:2011	MARK2
hsa:201134	CEP112
hsa:201140	DHRS7C
hsa:201158	TVP23C
hsa:201161	CENPV
hsa:201163	FLCN
hsa:201164	PLD6
hsa:201176	ARHGAP27
hsa:201181	ZNF385C
hsa:201191	SAMD14
hsa:2012	EMP1
hsa:201229	LYRM9
hsa:201232	SLC16A13
hsa:201243	SPEM2
hsa:201254	CENPX
hsa:201255	LRRC45
hsa:201266	SLC39A11
hsa:201292	TRIM65
hsa:201294	UNC13D
hsa:201299	RDM1
hsa:2013	EMP2
hsa:201305	SPNS3
hsa:2014	EMP3
hsa:201456	FBXO15
hsa:201475	RAB12
hsa:2015	ADGRE1
hsa:201501	ZBTB7C
hsa:201514	ZNF584
hsa:201516	ZSCAN4
hsa:201562	HACD2
hsa:201595	STT3B
hsa:2016	EMX1
hsa:201625	DNAH12
hsa:201626	PDE12
hsa:201627	DENND6A
hsa:201633	TIGIT
hsa:2017	CTTN
hsa:201725	C4orf46
hsa:201780	SLC10A4
hsa:201798	TIGD4
hsa:201799	TMEM154
hsa:2018	EMX2
hsa:201895	SMIM14
hsa:2019	EN1
hsa:201931	TMEM192
hsa:201965	RWDD4
hsa:201973	PRIMPOL
hsa:202	CRYBG1
hsa:2020	EN2
hsa:202018	TAPT1
hsa:202051	SPATA24
hsa:202052	DNAJC18
hsa:2021	ENDOG
hsa:202134	FAM153B
hsa:202151	RANBP3L
hsa:2022	ENG
hsa:202243	CCDC125
hsa:2023	ENO1
hsa:202309	GAPT
hsa:202333	CMYA5
hsa:202374	STK32A
hsa:202500	TCTE1
hsa:202559	KHDRBS2
hsa:2026	ENO2
hsa:202658	TRIM39-RPP21
hsa:2027	ENO3
hsa:2028	ENPEP
hsa:202865	C7orf33
hsa:2029	ENSA
hsa:202915	TMEM184A
hsa:203	AK1
hsa:2030	SLC29A1
hsa:203054	ADCK5
hsa:203062	TSNARE1
hsa:203068	TUBB
hsa:203069	R3HCC1
hsa:203074	PRSS55
hsa:203076	C8orf74
hsa:203100	HTRA4
hsa:203102	ADAM32
hsa:203111	ERICH5
hsa:203190	LGI3
hsa:203197	TMEM268
hsa:203228	C9orf72
hsa:203238	CCDC171
hsa:203245	NAIF1
hsa:203259	FAM219A
hsa:203260	CCDC107
hsa:203286	ANKS6
hsa:2033	EP300
hsa:203328	SUSD3
hsa:2034	EPAS1
hsa:203413	CT83
hsa:203427	SLC25A43
hsa:203430	RTL3
hsa:203447	NRK
hsa:2035	EPB41
hsa:203522	INTS6L
hsa:203523	ZNF449
hsa:203547	VMA21
hsa:203562	TMEM31
hsa:203569	PAGE2
hsa:2036	EPB41L1
hsa:203611	CDY2B
hsa:2037	EPB41L2
hsa:2038	EPB42
hsa:203859	ANO5
hsa:2039	DMTN
hsa:204	AK2
hsa:2040	STOM
hsa:2041	EPHA1
hsa:2042	EPHA3
hsa:204219	CERS3
hsa:2043	EPHA4
hsa:2044	EPHA5
hsa:204474	PDILT
hsa:2045	EPHA7
hsa:2046	EPHA8
hsa:2047	EPHB1
hsa:2048	EPHB2
hsa:204801	NLRP11
hsa:204851	HIPK1
hsa:2049	EPHB3
hsa:204962	SLC44A5
hsa:205	AK4
hsa:2050	EPHB4
hsa:2051	EPHB6
hsa:205147	AMER3
hsa:2052	EPHX1
hsa:205251	MTLN
hsa:2053	EPHX2
hsa:205327	C2orf69
hsa:2054	STX2
hsa:205428	DIPK2A
hsa:2055	CLN8
hsa:205564	SENP5
hsa:2056	EPO
hsa:2057	EPOR
hsa:205717	USF3
hsa:2058	EPRS1
hsa:205860	TRIML2
hsa:2059	EPS8
hsa:2060	EPS15
hsa:2063	NR2F6
hsa:206338	LVRN
hsa:206358	SLC36A1
hsa:2064	ERBB2
hsa:206412	C6orf163
hsa:2065	ERBB3
hsa:2066	ERBB4
hsa:2067	ERCC1
hsa:2068	ERCC2
hsa:2069	EREG
hsa:207	AKT1
hsa:2070	EYA4
hsa:207063	DHRSX
hsa:2071	ERCC3
hsa:2072	ERCC4
hsa:2073	ERCC5
hsa:2074	ERCC6
hsa:2077	ERF
hsa:2078	ERG
hsa:2079	ERH
hsa:208	AKT2
hsa:2081	ERN1
hsa:2086	ERV3-1
hsa:2091	FBL
hsa:2098	ESD
hsa:2099	ESR1
hsa:21	ABCA3
hsa:210	ALAD
hsa:2100	ESR2
hsa:2101	ESRRA
hsa:2103	ESRRB
hsa:2104	ESRRG
hsa:2107	ETF1
hsa:2108	ETFA
hsa:2109	ETFB
hsa:211	ALAS1
hsa:2110	ETFDH
hsa:2113	ETS1
hsa:2114	ETS2
hsa:2115	ETV1
hsa:2116	ETV2
hsa:2117	ETV3
hsa:2118	ETV4
hsa:2119	ETV5
hsa:212	ALAS2
hsa:2120	ETV6
hsa:2121	EVC
hsa:2122	MECOM
hsa:2123	EVI2A
hsa:2124	EVI2B
hsa:2125	EVPL
hsa:2128	EVX1
hsa:213	ALB
hsa:2130	EWSR1
hsa:2131	EXT1
hsa:2132	EXT2
hsa:2134	EXTL1
hsa:2135	EXTL2
hsa:2137	EXTL3
hsa:2138	EYA1
hsa:2139	EYA2
hsa:214	ALCAM
hsa:2140	EYA3
hsa:2145	EZH1
hsa:2146	EZH2
hsa:2147	F2
hsa:2149	F2R
hsa:215	ABCD1
hsa:2150	F2RL1
hsa:2151	F2RL2
hsa:2152	F3
hsa:2153	F5
hsa:2155	F7
hsa:2157	F8
hsa:2158	F9
hsa:2159	F10
hsa:216	ALDH1A1
hsa:2160	F11
hsa:2161	F12
hsa:2162	F13A1
hsa:2165	F13B
hsa:2166	FAAH
hsa:2167	FABP4
hsa:2168	FABP1
hsa:2169	FABP2
hsa:217	ALDH2
hsa:2170	FABP3
hsa:2171	FABP5
hsa:2172	FABP6
hsa:2173	FABP7
hsa:2175	FANCA
hsa:2176	FANCC
hsa:2177	FANCD2
hsa:2178	FANCE
hsa:218	ALDH3A1
hsa:2180	ACSL1
hsa:2181	ACSL3
hsa:2182	ACSL4
hsa:2184	FAH
hsa:2185	PTK2B
hsa:2186	BPTF
hsa:2187	FANCB
hsa:2188	FANCF
hsa:2189	FANCG
hsa:219	ALDH1B1
hsa:2191	FAP
hsa:2192	FBLN1
hsa:219285	SAMD9L
hsa:219287	AMER2
hsa:219293	ATAD3C
hsa:2193	FARSA
hsa:219333	USP12
hsa:219348	PLAC9
hsa:2194	FASN
hsa:219402	MTIF3
hsa:219409	GSX1
hsa:219417	OR8U1
hsa:219428	OR4C16
hsa:219429	OR4C11
hsa:219431	OR4S2
hsa:219432	OR4C6
hsa:219436	OR5D14
hsa:219437	OR5L1
hsa:219438	OR5D18
hsa:219447	OR5AS1
hsa:219453	OR8K5
hsa:219464	OR5T2
hsa:219469	OR8H1
hsa:219473	OR8K3
hsa:219477	OR8J1
hsa:219479	OR8U3
hsa:219482	OR5M3
hsa:219484	OR5M8
hsa:219487	OR5M11
hsa:219493	OR5AR1
hsa:2195	FAT1
hsa:219527	LRRC55
hsa:219537	SMTNL1
hsa:219539	YPEL4
hsa:219541	MED19
hsa:219557	TEX47
hsa:219578	ZNF804B
hsa:219595	FOLH1B
hsa:2196	FAT2
hsa:219621	CABCOCO1
hsa:219623	TMEM26
hsa:219654	ZCCHC24
hsa:219670	ENKUR
hsa:219681	ARMC3
hsa:219699	UNC5B
hsa:2197	FAU
hsa:219736	STOX1
hsa:219738	FAM241B
hsa:219743	TYSND1
hsa:219749	ZNF25
hsa:219770	GJD4
hsa:219771	CCNY
hsa:219790	RTKN2
hsa:219793	TBATA
hsa:219844	HYLS1
hsa:219854	TMEM218
hsa:219855	SLC37A2
hsa:219858	OR8B12
hsa:219865	OR8G5
hsa:219869	OR10G8
hsa:219870	OR10G9
hsa:219873	OR10S1
hsa:219874	OR6T1
hsa:219875	OR4D5
hsa:219899	TBCEL
hsa:2199	FBLN2
hsa:219902	TLCD5
hsa:219927	MRPL21
hsa:219931	TPCN2
hsa:219938	SPATA19
hsa:219952	OR6Q1
hsa:219954	OR9I1
hsa:219956	OR9Q1
hsa:219957	OR9Q2
hsa:219958	OR1S2
hsa:219959	OR1S1
hsa:219960	OR10Q1
hsa:219965	OR5B17
hsa:219968	OR5B21
hsa:219970	GLYATL2
hsa:219972	MPEG1
hsa:219981	OR5A2
hsa:219982	OR5A1
hsa:219983	OR4D6
hsa:219986	OR4D11
hsa:219988	PATL1
hsa:219990	OOSP2
hsa:219995	MS4A15
hsa:22	ABCB7
hsa:220	ALDH1A3
hsa:2200	FBN1
hsa:220001	VWCE
hsa:220002	CYB561A3
hsa:220004	PPP1R32
hsa:220032	GDPD4
hsa:220042	DDIAS
hsa:220047	CCDC83
hsa:220064	LTO1
hsa:220074	LRTOMT
hsa:220081	ERICH6B
hsa:220082	CBY2
hsa:2201	FBN2
hsa:220107	DLEU7
hsa:220108	FAM124A
hsa:220134	SKA1
hsa:220136	CFAP53
hsa:220164	DOK6
hsa:2202	EFEMP1
hsa:220202	ATOH7
hsa:220213	OTUD1
hsa:220296	HEPACAM
hsa:2203	FBP1
hsa:220323	OAF
hsa:220359	TIGD3
hsa:220382	FAM181B
hsa:220388	CCDC89
hsa:2204	FCAR
hsa:220416	LRRC63
hsa:220441	RNF152
hsa:2205	FCER1A
hsa:2206	MS4A2
hsa:2207	FCER1G
hsa:2208	FCER2
hsa:220869	CBWD5
hsa:2209	FCGR1A
hsa:220929	ZNF438
hsa:220963	SLC16A9
hsa:220965	FAM13C
hsa:220972	MARCHF8
hsa:220988	HNRNPA3
hsa:220992	ZNF485
hsa:221	ALDH3B1
hsa:221002	RASGEF1A
hsa:221035	REEP3
hsa:221037	JMJD1C
hsa:221044	UCMA
hsa:221061	FAM171A1
hsa:221074	SLC39A12
hsa:221078	NSUN6
hsa:221079	ARL5B
hsa:221091	LRRN4CL
hsa:221092	HNRNPUL2
hsa:221120	ALKBH3
hsa:221143	EEF1AKMT1
hsa:221150	SKA3
hsa:221154	MICU2
hsa:221178	SPATA13
hsa:221184	CPNE2
hsa:221188	ADGRG5
hsa:221191	PRSS54
hsa:2212	FCGR2A
hsa:221223	CES5A
hsa:221264	AK9
hsa:221294	NT5DC1
hsa:2213	FCGR2B
hsa:221301	CALHM4
hsa:221302	ZUP1
hsa:221303	FAM162B
hsa:221322	TBC1D32
hsa:221336	BEND6
hsa:221357	GSTA5
hsa:221391	OPN5
hsa:221393	ADGRF4
hsa:221395	ADGRF5
hsa:2214	FCGR3A
hsa:221400	TDRD6
hsa:221409	SPATS1
hsa:221421	RSPH9
hsa:221424	LRRC73
hsa:221443	OARD1
hsa:221458	KIF6
hsa:221468	TMEM217
hsa:221472	FGD2
hsa:221476	PI16
hsa:221477	C6orf89
hsa:221481	ARMC12
hsa:221491	SMIM29
hsa:221496	LEMD2
hsa:2215	FCGR3B
hsa:221504	ZBTB9
hsa:221527	ZBTB12
hsa:221545	C6orf136
hsa:221613	H2AC1
hsa:221656	KDM1B
hsa:221662	RBM24
hsa:221687	RNF182
hsa:221692	PHACTR1
hsa:2217	FCGRT
hsa:221710	SMIM13
hsa:221711	SYCP2L
hsa:221749	PXDC1
hsa:221785	ZSCAN25
hsa:221786	FAM200A
hsa:2218	FKTN
hsa:221806	VWDE
hsa:221823	PRPS1L1
hsa:221830	POLR1F
hsa:221833	SP8
hsa:221895	JAZF1
hsa:2219	FCN1
hsa:221908	PPP1R35
hsa:221914	GPC2
hsa:221927	BRAT1
hsa:221935	SDK1
hsa:221937	FOXK1
hsa:221938	MMD2
hsa:221955	DAGLB
hsa:221960	CCZ1B
hsa:221981	THSD7A
hsa:222	ALDH3B2
hsa:2220	FCN2
hsa:222008	VSTM2A
hsa:222068	TMED4
hsa:222166	MTURN
hsa:222171	PRR15
hsa:222183	SRRM3
hsa:222194	RSBN1L
hsa:2222	FDFT1
hsa:222223	ELAPOR2
hsa:222229	LRWD1
hsa:222234	FAM185A
hsa:222235	FBXL13
hsa:222236	NAPEPLD
hsa:222255	ATXN7L1
hsa:222256	CDHR3
hsa:222389	BEND7
hsa:2224	FDPS
hsa:222484	LNX2
hsa:222487	ADGRG3
hsa:222537	HS3ST5
hsa:222545	GPRC6A
hsa:222546	RFX6
hsa:222553	SLC35F1
hsa:222584	FAM83B
hsa:222611	ADGRF2
hsa:222642	TSPO2
hsa:222643	UNC5CL
hsa:222658	KCTD20
hsa:222659	PXT1
hsa:222662	LHFPL5
hsa:222663	SCUBE3
hsa:222696	ZSCAN23
hsa:222698	NKAPL
hsa:222826	FAM217A
hsa:222865	TMEM130
hsa:222894	FERD3L
hsa:222950	NYAP1
hsa:222962	SLC29A4
hsa:222967	RSPH10B
hsa:223	ALDH9A1
hsa:2230	FDX1
hsa:223075	ITPRID1
hsa:223082	ZNRF2
hsa:223117	SEMA3D
hsa:2232	FDXR
hsa:2235	FECH
hsa:2237	FEN1
hsa:2239	GPC4
hsa:224	ALDH3A2
hsa:2241	FER
hsa:2242	FES
hsa:2243	FGA
hsa:2244	FGB
hsa:2245	FGD1
hsa:2246	FGF1
hsa:2247	FGF2
hsa:2248	FGF3
hsa:2249	FGF4
hsa:225	ABCD2
hsa:2250	FGF5
hsa:2251	FGF6
hsa:2252	FGF7
hsa:2253	FGF8
hsa:2254	FGF9
hsa:2255	FGF10
hsa:2256	FGF11
hsa:225689	MAPK15
hsa:2257	FGF12
hsa:2258	FGF13
hsa:2259	FGF14
hsa:226	ALDOA
hsa:2260	FGFR1
hsa:2261	FGFR3
hsa:2262	GPC5
hsa:2263	FGFR2
hsa:2264	FGFR4
hsa:2266	FGG
hsa:2267	FGL1
hsa:2268	FGR
hsa:2271	FH
hsa:2272	FHIT
hsa:2273	FHL1
hsa:2274	FHL2
hsa:2275	FHL3
hsa:2277	VEGFD
hsa:22794	CASC3
hsa:22795	NID2
hsa:22796	COG2
hsa:22797	TFEC
hsa:22798	LAMB4
hsa:2280	FKBP1A
hsa:22800	RRAS2
hsa:22801	ITGA11
hsa:22802	CLCA4
hsa:22803	XRN2
hsa:22806	IKZF3
hsa:22807	IKZF2
hsa:22808	MRAS
hsa:22809	ATF5
hsa:2281	FKBP1B
hsa:22818	COPZ1
hsa:22820	COPG1
hsa:22821	RASA3
hsa:22822	PHLDA1
